County,Shape_ID,geometry,Area,Type,Location,Base_Density,Base_Pop,Est_Density,Est_Pop
CH05,CH05_005,"POLYGON ((3317.2327 1353.8652, 3315.5041 1352.641, 3314.3916 1352.6873, 3314.4893 1353.9003, 3315.913 1353.8908, 3316.5729 1353.878, 3317.2327 1353.8652))",0.037383,,Inner City,34400.7,1286,34400.7,1286
CH05,CH05_006,"POLYGON ((3321.0458 1337.5175, 3316.1721 1337.5491, 3315.5435 1341.3949, 3318.4595 1339.7191, 3321.0458 1337.5175))",0.162166,,Inner City,13769.8,2233,13769.8,2233
CH05,CH05_007,"POLYGON ((3315.5435 1341.3949, 3312.3998 1340.1836, 3311.9283 1337.6559, 3316.1721 1337.5491, 3315.5435 1341.3949))",0.18414,,Inner City,12789.2,2355,12789.2,2355
CH05,CH05_008,"POLYGON ((3314.5362 1344.7116, 3317.4385 1348.3437, 3314.8125 1349.8856, 3313.2964 1350.3364, 3311.4213 1347.0346, 3314.5362 1344.7116))",0.285399,,Inner City,9082.0,2592,9082.0,2592
CH05,CH05_009,"POLYGON ((3311.6338 1341.0795, 3312.3998 1340.1836, 3315.5435 1341.3949, 3314.5362 1344.7116, 3311.6338 1341.0795))",0.132709,,Inner City,16231.0,2154,16231.0,2154
CH05,CH05_010,"POLYGON ((3316.1721 1337.5491, 3311.9283 1337.6559, 3308.9923 1337.6632, 3308.9729 1334, 3316.5527 1334, 3316.1721 1337.5491))",0.416827,,Inner City,7705.8,3212,7705.8,3212
CH05,CH05_011,"POLYGON ((3311.4213 1347.0346, 3310.3693 1343.8078, 3311.2485 1342.0764, 3311.6338 1341.0795, 3314.5362 1344.7116, 3311.4213 1347.0346))",0.193243,,Inner City,11550.2,2232,11550.2,2232
CH05,CH05_012,"POLYGON ((3308.9923 1337.6632, 3311.9283 1337.6559, 3312.3998 1340.1836, 3311.6338 1341.0795, 3309.6474 1340.9982, 3309.1228 1339.7883, 3308.9923 1337.6632))",0.155365,,Inner City,14597.9,2268,14597.9,2268
CH05,CH05_013,"POLYGON ((3309.6995 1342.0848, 3309.6474 1340.9982, 3311.6338 1341.0795, 3311.2485 1342.0764, 3310.3693 1343.8078, 3309.6995 1342.0848))",0.049639,,Inner City,28808.0,1430,28808.0,1430
CH05,CH05_014,"POLYGON ((3308.9923 1337.6632, 3306.3086 1337.6967, 3306.2802 1340.7844, 3307.914 1340.8713, 3309.6474 1340.9982, 3309.1228 1339.7883, 3308.9923 1337.6632))",0.143091,,Inner City,12558.4,1797,12558.4,1797
CH05,CH05_015,"POLYGON ((3304 1341.014, 3306.2802 1340.7844, 3306.3086 1337.6967, 3308.9923 1337.6632, 3308.9729 1334, 3304 1334, 3304 1341.014))",0.400884,,Inner City,7436.1,2981,7436.1,2981
CH05,CH05_016,"POLYGON ((3309.6474 1340.9982, 3307.914 1340.8713, 3306.2802 1340.7844, 3306.3935 1343.1769, 3308.7869 1343.814, 3310.3693 1343.8078, 3309.6995 1342.0848, 3309.6474 1340.9982))",0.149535,,Inner City,13756.0,2057,13756.0,2057
CH05,CH05_017,"POLYGON ((3306.8486 1349.5071, 3306.3935 1343.1769, 3308.7869 1343.814, 3310.3693 1343.8078, 3311.4213 1347.0346, 3309.4723 1348.1585, 3306.8486 1349.5071))",0.323676,,Inner City,8270.6,2677,8270.6,2677
CH05,CH05_018,"POLYGON ((3306.3935 1343.1769, 3304 1342.5398, 3304 1341.014, 3306.2802 1340.7844, 3306.3935 1343.1769))",0.071177,,Inner City,25865.1,1841,25865.1,1841
CH05,CH05_019,"POLYGON ((3308.9895 1351.0448, 3306.8486 1349.5071, 3309.4723 1348.1585, 3311.4213 1347.0346, 3313.2964 1350.3364, 3312.0785 1351.046, 3308.9895 1351.0448))",0.231816,,Inner City,11082.1,2569,11082.1,2569
CH05,CH05_020,"POLYGON ((3306.8486 1349.5071, 3304 1349.3015, 3304 1342.5398, 3306.3935 1343.1769, 3306.8486 1349.5071))",0.265919,,Inner City,8916.2,2371,8916.2,2371
CH05,CH05_021,"POLYGON ((3306.8486 1349.5071, 3306.8796 1352.9556, 3310.1689 1353.0912, 3312.6793 1353.3665, 3312.926 1353.8869, 3314.4893 1353.9003, 3314.3916 1352.6873, 3313.2964 1350.3364, 3312.0785 1351.046, 3308.9895 1351.0448, 3306.8486 1349.5071))",0.287264,,Inner City,8765.5,2518,8765.5,2518
CH05,CH05_022,"POLYGON ((3312.926 1353.8869, 3314.4893 1353.9003, 3314.5865 1356.1916, 3312.9172 1356.1957, 3312.926 1353.8869))",0.057939,,Inner City,26061.9,1510,26061.9,1510
CH05,CH05_023,"POLYGON ((3306.8796 1352.9556, 3304 1352.8593, 3304 1349.3015, 3306.8486 1349.5071, 3306.8796 1352.9556))",0.156344,,Inner City,14340.2,2242,14340.2,2242
CH05,CH05_024,"POLYGON ((3310.9423 1356.2449, 3312.9172 1356.1957, 3312.926 1353.8869, 3312.6793 1353.3665, 3310.1689 1353.0912, 3306.8796 1352.9556, 3306.8979 1356.527, 3308.5959 1356.2974, 3310.1479 1356.2825, 3310.9423 1356.2449))",0.297632,,Inner City,8739.0,2601,8739.0,2601
CH05,CH05_025,"POLYGON ((3306.8796 1352.9556, 3304 1352.8593, 3304 1360.2887, 3305.847 1360.2875, 3307.1046 1360.2867, 3306.8979 1356.527, 3306.8796 1352.9556))",0.338878,,Inner City,8298.0,2812,8298.0,2812
CH05,CH05_026,"POLYGON ((3310.9423 1356.2449, 3310.1479 1356.2825, 3308.5959 1356.2974, 3308.5846 1357.7087, 3310.1664 1357.5997, 3311.0391 1357.5997, 3310.9423 1356.2449))",0.050695,,Inner City,28464.3,1443,28464.3,1443
CH05,CH05_027,"POLYGON ((3310.9423 1356.2449, 3311.0391 1357.5997, 3312.9155 1357.4852, 3312.8531 1358.5833, 3314.6058 1358.4799, 3314.5865 1356.1916, 3312.9172 1356.1957, 3310.9423 1356.2449))",0.101459,,Inner City,16617.5,1686,16617.5,1686
CH05,CH05_028,"POLYGON ((3311.0391 1357.5997, 3310.1664 1357.5997, 3308.5846 1357.7087, 3308.5959 1356.2974, 3306.8979 1356.527, 3307.1046 1360.2867, 3310.348 1360.4176, 3314.581 1360.4949, 3314.6058 1358.4799, 3312.8531 1358.5833, 3312.9155 1357.4852, 3311.0391 1357.5997))",0.337552,,Inner City,9480.0,3200,9480.0,3200
CH05,CH05_029,"POLYGON ((3307.1046 1360.2867, 3305.847 1360.2875, 3304 1360.2887, 3304 1366.0443, 3307.1744 1365.9109, 3307.1642 1365.3285, 3307.1046 1360.2867))",0.278327,,Inner City,10527.2,2930,10527.2,2930
CH05,CH05_030,"POLYGON ((3304 1369.245, 3304 1366.0443, 3307.1744 1365.9109, 3307.3911 1369.9466, 3304 1369.245))",0.184645,,Inner City,18348.7,3388,18348.7,3388
CH05,CH05_031,"POLYGON ((3314.6377 1363.6135, 3314.581 1360.4949, 3310.348 1360.4176, 3307.1046 1360.2867, 3307.1642 1365.3285, 3307.1744 1365.9109, 3310.5698 1366.5746, 3310.478 1363.5323, 3314.6377 1363.6135))",0.508566,,Inner City,6307.9,3208,6307.9,3208
CH05,CH05_032,"POLYGON ((3307.3911 1369.9466, 3306.3133 1372.2457, 3304 1371.6332, 3304 1369.245, 3307.3911 1369.9466))",0.109704,,Inner City,23991.8,2632,23991.8,2632
CH05,CH05_033,"POLYGON ((3304 1371.6332, 3304 1378, 3305.8506 1376.9068, 3308.3838 1375.4103, 3306.3133 1372.2457, 3304 1371.6332))",0.264677,,Inner City,8829.6,2337,8829.6,2337
CH05,CH05_034,"POLYGON ((3312.0549 1367.1077, 3310.5698 1366.5746, 3307.1744 1365.9109, 3307.3911 1369.9466, 3306.3133 1372.2457, 3308.3838 1375.4103, 3310.9575 1373.8899, 3312.9797 1372.8312, 3312.0549 1367.1077))",0.662968,,Inner City,5781.6,3833,5781.6,3833
CH05,CH05_035,"POLYGON ((3314.6377 1363.6135, 3314.9364 1367.9082, 3312.0549 1367.1077, 3310.5698 1366.5746, 3310.478 1363.5323, 3314.6377 1363.6135))",0.244309,,Inner City,11059.8,2702,11059.8,2702
CH05,CH05_036,"POLYGON ((3315 1378, 3304 1378, 3305.8506 1376.9068, 3308.3838 1375.4103, 3310.9575 1373.8899, 3312.9797 1372.8312, 3315.1079 1371.4884, 3314.8788 1375.3042, 3315 1378))",0.548902,,Inner City,6134.1,3367,6134.1,3367
CH05,CH05_037,"POLYGON ((3312.0549 1367.1077, 3314.9364 1367.9082, 3315.1079 1371.4884, 3312.9797 1372.8312, 3312.0549 1367.1077))",0.183928,,Inner City,12673.4,2331,12673.4,2331
CH05,CH05_038,"POLYGON ((3316.9787 1363.0425, 3317.439 1367.3033, 3314.9364 1367.9082, 3314.6377 1363.6135, 3316.9787 1363.0425))",0.164946,,Inner City,12155.5,2005,12155.5,2005
CH05,CH05_039,"POLYGON ((3314.6377 1363.6135, 3314.581 1360.4949, 3317.0855 1360.1561, 3316.9787 1363.0425, 3314.6377 1363.6135))",0.1132,,Inner City,17385.2,1968,17385.2,1968
CH05,CH05_040,"POLYGON ((3317.439 1367.3033, 3314.9364 1367.9082, 3315.1079 1371.4884, 3319.6392 1369.3978, 3319.2394 1366.7683, 3317.439 1367.3033))",0.219,,Inner City,11328.8,2481,11328.8,2481
CH05,CH05_041,"POLYGON ((3314.6058 1358.4799, 3315.5516 1358.455, 3317.1288 1358.3731, 3317.0855 1360.1561, 3314.581 1360.4949, 3314.6058 1358.4799))",0.073986,,Inner City,22720.5,1681,22720.5,1681
CH05,CH05_042,"POLYGON ((3326 1366.4538, 3326 1378, 3315 1378, 3314.8788 1375.3042, 3315.1079 1371.4884, 3319.6392 1369.3978, 3326 1366.4538))",1.546349,,Suburb,3635.7,5622,3635.7,5622
CH05,CH05_043,"POLYGON ((3319.8063 1359.8313, 3317.0855 1360.1561, 3316.9787 1363.0425, 3317.439 1367.3033, 3319.2394 1366.7683, 3319.0934 1364.6284, 3320.9424 1362.7803, 3322.9032 1359.2974, 3319.8063 1359.8313))",0.378712,,Inner City,8568.5,3245,8568.5,3245
CH05,CH05_044,"POLYGON ((3317.1288 1358.3731, 3317.3022 1356.1705, 3315.9924 1356.1931, 3314.5865 1356.1916, 3314.6058 1358.4799, 3315.5516 1358.455, 3317.1288 1358.3731))",0.091629,,Inner City,18400.3,1686,18400.3,1686
CH05,CH05_045,"POLYGON ((3326 1358.7634, 3322.9032 1359.2974, 3320.9424 1362.7803, 3319.0934 1364.6284, 3319.2394 1366.7683, 3319.6392 1369.3978, 3326 1366.4538, 3326 1362.6086, 3326 1358.7634))",0.757392,,Inner City,4837.7,3664,4837.7,3664
CH05,CH05_046,"POLYGON ((3317.3022 1356.1705, 3317.1288 1358.3731, 3317.0855 1360.1561, 3319.8063 1359.8313, 3319.7247 1358.3503, 3319.6337 1357.3194, 3318.0418 1355.2986, 3317.3022 1356.1705))",0.152578,,Inner City,14078.0,2148,14078.0,2148
CH05,CH05_047,"POLYGON ((3322.836 1355.4253, 3322.9032 1359.2974, 3319.8063 1359.8313, 3319.7247 1358.3503, 3319.6337 1357.3194, 3321.377 1357.0192, 3322.836 1355.4253))",0.140328,,Inner City,13817.6,1939,13817.6,1939
CH05,CH05_048,"POLYGON ((3322.836 1355.4253, 3326 1355.2874, 3326 1358.7634, 3322.9032 1359.2974, 3322.836 1355.4253))",0.179434,,Inner City,11502.8,2064,11502.8,2064
CH05,CH05_049,"POLYGON ((3318.0418 1355.2986, 3317.899 1354.3518, 3317.2327 1353.8652, 3321.8309 1353.7992, 3322.836 1355.4253, 3321.377 1357.0192, 3319.6337 1357.3194, 3318.0418 1355.2986))",0.199335,,Inner City,12009.9,2394,12009.9,2394
CH05,CH05_050,"POLYGON ((3326 1355.2874, 3326 1352.7565, 3326 1347.6948, 3321.7517 1348.7162, 3319.6347 1351.0715, 3321.8309 1353.7992, 3322.836 1355.4253, 3326 1355.2874))",0.542083,,Inner City,6231.5,3378,6231.5,3378
CH05,CH05_051,"POLYGON ((3317.3022 1356.1705, 3318.0418 1355.2986, 3317.899 1354.3518, 3317.2327 1353.8652, 3316.5729 1353.878, 3315.913 1353.8908, 3315.9924 1356.1931, 3317.3022 1356.1705))",0.065371,,Inner City,22823.6,1492,22823.6,1492
CH05,CH05_052,"POLYGON ((3319.8901 1345.2822, 3326 1345.1639, 3326 1347.6948, 3321.7517 1348.7162, 3319.8901 1345.2822))",0.249015,,Inner City,9393.0,2339,9393.0,2339
CH05,CH05_053,"POLYGON ((3319.6347 1351.0715, 3317.4385 1348.3437, 3319.8901 1345.2822, 3321.7517 1348.7162, 3319.6347 1351.0715))",0.195336,,Inner City,10986.2,2146,10986.2,2146
CH05,CH05_054,"POLYGON ((3326 1339.5863, 3326 1345.1639, 3319.8901 1345.2822, 3318.6871 1342.6062, 3320.9251 1341.3547, 3320.9068 1339.8528, 3323.4166 1339.6212, 3326 1339.5863))",0.528673,,Inner City,6493.6,3433,6493.6,3433
CH05,CH05_055,"POLYGON ((3317.2327 1353.8652, 3321.8309 1353.7992, 3319.6347 1351.0715, 3317.4385 1348.3437, 3314.8125 1349.8856, 3313.2964 1350.3364, 3314.3916 1352.6873, 3315.5041 1352.641, 3317.2327 1353.8652))",0.394552,,Inner City,7791.1,3074,7791.1,3074
CH05,CH05_056,"POLYGON ((3320.9068 1339.8528, 3321.0458 1337.5175, 3321.9381 1334, 3326 1334, 3326 1339.5863, 3323.4166 1339.6212, 3320.9068 1339.8528))",0.415443,,Inner City,6482.2,2693,6482.2,2693
CH06,CH06_001,"POLYGON ((3304.0806 1324.3194, 3299.9569 1324.395, 3301.7814 1323.1502, 3301.9724 1321.5664, 3302.1633 1319.9826, 3303.9128 1319.8865, 3304.0806 1324.3194))",0.159726,,Inner City,13091.2,2091,13091.2,2091
CH06,CH06_002,"POLYGON ((3295.8405 1318.6187, 3298.0209 1318.6282, 3297.6503 1321.8283, 3295.473 1321.8192, 3295.8405 1318.6187))",0.108734,,Inner City,14733.2,1602,14733.2,1602
CH06,CH06_003,"POLYGON ((3291.1883 1314.6332, 3282 1314.6195, 3282 1320.8237, 3290.7069 1321.0204, 3291.0517 1318.6389, 3291.1883 1314.6332))",0.886605,,Inner City,4339.0,3847,4339.0,3847
CH06,CH06_004,"POLYGON ((3295.473 1321.8192, 3295.8405 1318.6187, 3291.0517 1318.6389, 3290.7069 1321.0204, 3293.0776 1322.6039, 3295.5202 1323.4656, 3295.473 1321.8192))",0.285062,,Inner City,9376.9,2673,9376.9,2673
CH06,CH06_005,"POLYGON ((3295.5202 1323.4656, 3295.473 1321.8192, 3297.6503 1321.8283, 3301.9724 1321.5664, 3301.7814 1323.1502, 3299.9569 1324.395, 3297.4223 1323.8822, 3295.5202 1323.4656))",0.212424,,Inner City,10140.1,2154,10140.1,2154
CH06,CH06_006,"POLYGON ((3295.5202 1323.4656, 3293.0776 1322.6039, 3290.7069 1321.0204, 3291.4626 1326.4132, 3293.5934 1327.2123, 3295.5202 1323.4656))",0.247876,,Inner City,9734.7,2413,9734.7,2413
CH06,CH06_007,"POLYGON ((3284.4901 1334, 3282 1334, 3282 1320.8237, 3290.7069 1321.0204, 3291.4626 1326.4132, 3289.0005 1327.0997, 3286.5384 1327.7863, 3284.7081 1330.7917, 3284.4901 1334))",1.226445,,Inner City,4027.1,4939,4027.1,4939
CH06,CH06_008,"POLYGON ((3295.5202 1323.4656, 3297.4223 1323.8822, 3297.4198 1324.4514, 3297.4616 1326.4501, 3297.5033 1328.4488, 3293.5934 1327.2123, 3295.5202 1323.4656))",0.19971,,Inner City,10475.2,2092,10475.2,2092
CH06,CH06_009,"POLYGON ((3291.4626 1326.4132, 3289.0005 1327.0997, 3286.5384 1327.7863, 3284.7081 1330.7917, 3284.4901 1334, 3297.6514 1334, 3297.5033 1328.4488, 3293.5934 1327.2123, 3291.4626 1326.4132))",1.290493,,Inner City,4020.2,5188,4020.2,5188
CH06,CH06_010,"POLYGON ((3297.4223 1323.8822, 3297.4198 1324.4514, 3297.4616 1326.4501, 3302.6583 1326.8581, 3304.0806 1324.3194, 3299.9569 1324.395, 3297.4223 1323.8822))",0.222696,,Inner City,10561.5,2352,10561.5,2352
CH06,CH06_011,"POLYGON ((3297.4616 1326.4501, 3297.5033 1328.4488, 3299.7495 1328.972, 3301.236 1329.3968, 3302.2208 1329.8049, 3307.7803 1329.959, 3307.0711 1327.1723, 3302.6583 1326.8581, 3297.4616 1326.4501))",0.410089,,Inner City,7525.2,3086,7525.2,3086
CH06,CH06_012,"POLYGON ((3301.236 1329.3968, 3299.7495 1328.972, 3297.5033 1328.4488, 3297.6514 1334, 3304 1334, 3308.9729 1334, 3309.539 1329.9415, 3307.7803 1329.959, 3302.2208 1329.8049, 3301.236 1329.3968))",0.807806,,Inner City,4498.6,3634,4498.6,3634
CH06,CH06_013,"POLYGON ((3302.6583 1326.8581, 3304.0806 1324.3194, 3306.362 1324.3855, 3308.0068 1323.877, 3307.0711 1327.1723, 3302.6583 1326.8581))",0.178498,,Inner City,12952.5,2312,12952.5,2312
CH06,CH06_014,"POLYGON ((3309.539 1329.9415, 3312.2733 1330.2736, 3316.7026 1330.8116, 3316.5527 1334, 3308.9729 1334, 3309.539 1329.9415))",0.418746,,Inner City,6927.8,2901,6927.8,2901
CH06,CH06_015,"POLYGON ((3311.0842 1327.1149, 3312.2733 1330.2736, 3309.539 1329.9415, 3307.7803 1329.959, 3307.0711 1327.1723, 3311.0842 1327.1149))",0.190228,,Inner City,11386.3,2166,11386.3,2166
CH06,CH06_016,"POLYGON ((3323.0928 1331.1021, 3321.9381 1334, 3316.5527 1334, 3316.7026 1330.8116, 3323.0928 1331.1021))",0.280738,,Inner City,8776.9,2464,8776.9,2464
CH06,CH06_017,"POLYGON ((3310.9223 1323.8621, 3311.0842 1327.1149, 3307.0711 1327.1723, 3308.0068 1323.877, 3310.9223 1323.8621))",0.176563,,Inner City,12499.8,2207,12499.8,2207
CH06,CH06_018,"POLYGON ((3326 1330.9582, 3326 1334, 3321.9381 1334, 3323.0928 1331.1021, 3326 1330.9582))",0.160646,,Inner City,13283.9,2134,13283.9,2134
CH06,CH06_019,"POLYGON ((3319.5224 1328.2591, 3324.2475 1328.2042, 3323.0928 1331.1021, 3316.7026 1330.8116, 3319.5224 1328.2591))",0.23971,,Inner City,10525.2,2523,10525.2,2523
CH06,CH06_020,"POLYGON ((3310.9223 1323.8621, 3311.0842 1327.1149, 3312.2733 1330.2736, 3316.7026 1330.8116, 3319.5224 1328.2591, 3319.254 1325.5706, 3315.2296 1324.5472, 3312.2413 1323.7671, 3310.9223 1323.8621))",0.70358,,Inner City,4954.7,3486,4954.7,3486
CH06,CH06_021,"POLYGON ((3324.2475 1328.2042, 3326 1328.288, 3326 1330.9582, 3323.0928 1331.1021, 3324.2475 1328.2042))",0.100827,,Inner City,16255.6,1639,16255.6,1639
CH06,CH06_022,"POLYGON ((3324.2219 1323.0532, 3324.2475 1328.2042, 3319.5224 1328.2591, 3319.254 1325.5706, 3319.4675 1323.0422, 3324.2219 1323.0532))",0.392733,,Inner City,7763.5,3049,7763.5,3049
CH06,CH06_023,"POLYGON ((3326 1322.9477, 3326 1328.288, 3324.2475 1328.2042, 3324.2219 1323.0532, 3326 1322.9477))",0.144331,,Inner City,12686.1,1831,12686.1,1831
CH06,CH06_024,"POLYGON ((3324.2219 1323.0532, 3319.4675 1323.0422, 3320.4569 1321.0364, 3323.2813 1320.4348, 3326 1320.2775, 3326 1322.9477, 3324.2219 1323.0532))",0.230073,,Inner City,9171.0,2110,9171.0,2110
CH06,CH06_025,"POLYGON ((3311.7621 1318.9065, 3310.9556 1318.8729, 3310.9223 1323.8621, 3312.2413 1323.7671, 3315.2296 1324.5472, 3319.254 1325.5706, 3319.4675 1323.0422, 3320.4569 1321.0364, 3317.9616 1320.402, 3315.7659 1319.5618, 3312.6806 1319.0315, 3311.7621 1318.9065))",0.669613,,Inner City,4864.0,3257,4864.0,3257
CH06,CH06_026,"POLYGON ((3321.484 1312, 3323.2813 1320.4348, 3326 1320.2775, 3326 1312, 3321.484 1312))",0.472222,,Inner City,6657.9,3144,6657.9,3144
CH06,CH06_027,"POLYGON ((3313.6375 1316.5167, 3312.2153 1317.6466, 3311.7621 1318.9065, 3312.6806 1319.0315, 3315.7659 1319.5618, 3317.9616 1320.402, 3320.4569 1321.0364, 3319.6182 1318.0476, 3317.0655 1316.7354, 3313.6375 1316.5167))",0.345669,,Inner City,7860.1,2717,7860.1,2717
CH06,CH06_028,"POLYGON ((3310.9223 1323.8621, 3308.0068 1323.877, 3307.4675 1321.9821, 3307.1184 1319.634, 3307.1098 1318.1337, 3310.9556 1318.8729, 3310.9223 1323.8621))",0.295131,,Inner City,9555.1,2820,9555.1,2820
CH06,CH06_029,"POLYGON ((3317.0655 1316.7354, 3318.2874 1312, 3321.484 1312, 3323.2813 1320.4348, 3320.4569 1321.0364, 3319.6182 1318.0476, 3317.0655 1316.7354))",0.534416,,Inner City,6562.3,3507,6562.3,3507
CH06,CH06_030,"POLYGON ((3303.9128 1319.8865, 3307.1184 1319.634, 3307.4675 1321.9821, 3308.0068 1323.877, 3306.362 1324.3855, 3304.0806 1324.3194, 3303.9128 1319.8865))",0.24913,,Inner City,10087.1,2513,10087.1,2513
CH06,CH06_031,"POLYGON ((3317.0655 1316.7354, 3318.2874 1312, 3313.2862 1312, 3312.9126 1314.2829, 3313.6375 1316.5167, 3317.0655 1316.7354))",0.324022,,Inner City,8576.6,2779,8576.6,2779
CH06,CH06_032,"POLYGON ((3310.9556 1318.8729, 3311.7621 1318.9065, 3312.2153 1317.6466, 3313.6375 1316.5167, 3312.9126 1314.2829, 3309.4215 1315.67, 3310.9556 1318.8729))",0.169257,,Inner City,11237.3,1902,11237.3,1902
CH06,CH06_033,"POLYGON ((3304.016 1315.6838, 3309.4215 1315.67, 3310.9556 1318.8729, 3307.1098 1318.1337, 3304.0914 1318.3229, 3304.016 1315.6838))",0.252879,,Inner City,8834.3,2234,8834.3,2234
CH06,CH06_034,"POLYGON ((3312.9126 1314.2829, 3313.2862 1312, 3300.5503 1312, 3300.6301 1313.2091, 3300.6383 1315.8177, 3304.016 1315.6838, 3309.4215 1315.67, 3312.9126 1314.2829))",0.676913,,Inner City,5718.6,3871,5718.6,3871
CH06,CH06_035,"POLYGON ((3307.1184 1319.634, 3303.9128 1319.8865, 3302.1633 1319.9826, 3302.1161 1318.418, 3304.0914 1318.3229, 3307.1098 1318.1337, 3307.1184 1319.634))",0.119316,,Inner City,14314.9,1708,14314.9,1708
CH06,CH06_036,"POLYGON ((3298.0209 1318.6282, 3298.1638 1316.013, 3300.6383 1315.8177, 3304.016 1315.6838, 3304.0914 1318.3229, 3302.1161 1318.418, 3298.0209 1318.6282))",0.246289,,Inner City,11007.4,2711,11007.4,2711
CH06,CH06_037,"POLYGON ((3300.6301 1313.2091, 3299.5819 1313.2399, 3298.2255 1313.3015, 3298.1853 1314.5016, 3298.1638 1316.013, 3300.6383 1315.8177, 3300.6301 1313.2091))",0.101533,,Inner City,17787.3,1806,17787.3,1806
CH06,CH06_038,"POLYGON ((3300.6301 1313.2091, 3300.5503 1312, 3291.2752 1312, 3291.1883 1314.6332, 3296.3828 1314.5684, 3298.1853 1314.5016, 3298.2255 1313.3015, 3299.5819 1313.2399, 3300.6301 1313.2091))",0.327307,,Inner City,8441.6,2763,8441.6,2763
CH06,CH06_039,"POLYGON ((3302.1161 1318.418, 3298.0209 1318.6282, 3297.6503 1321.8283, 3301.9724 1321.5664, 3302.1633 1319.9826, 3302.1161 1318.418))",0.210182,,Inner City,11304.5,2376,11304.5,2376
CH06,CH06_040,"POLYGON ((3298.1638 1316.013, 3298.0209 1318.6282, 3295.8405 1318.6187, 3291.0517 1318.6389, 3291.1883 1314.6332, 3296.3828 1314.5684, 3298.1853 1314.5016, 3298.1638 1316.013))",0.441141,,Inner City,7025.0,3099,7025.0,3099
CH06,CH06_041,"POLYGON ((3282 1314.6195, 3282 1312, 3291.2752 1312, 3291.1883 1314.6332, 3282 1314.6195))",0.3779,,Inner City,7393.5,2794,7393.5,2794
CH07,CH07_001,"POLYGON ((3372.0814 1373.2089, 3370.7261 1375.2785, 3369.7315 1378.0598, 3375.196 1381.5022, 3375.6655 1378.1148, 3372.0814 1373.2089))",0.395512,,Outer City,12078.0,4777,12078.0,4777
CH07,CH07_002,"POLYGON ((3372.0814 1373.2089, 3373.2297 1370.8515, 3374.6663 1369.2982, 3381 1377.8475, 3375.6655 1378.1148, 3372.0814 1373.2089))",0.58915,,Outer City,6117.3,3604,6117.3,3604
CH07,CH07_003,"POLYGON ((3374.6663 1369.2982, 3376.1471 1367, 3381 1367, 3381 1377.8475, 3374.6663 1369.2982))",0.622332,,Outer City,6294.1,3917,6294.1,3917
CH07,CH07_004,"POLYGON ((3365.6411 1370.711, 3365.9856 1367, 3376.1471 1367, 3374.6663 1369.2982, 3373.2297 1370.8515, 3365.6411 1370.711))",0.532638,,Outer City,6832.0,3639,6832.0,3639
CH07,CH07_005,"POLYGON ((3369.7315 1378.0598, 3365.4377 1377.1386, 3365.6411 1370.711, 3373.2297 1370.8515, 3372.0814 1373.2089, 3370.7261 1375.2785, 3369.7315 1378.0598))",0.63308,,Outer City,8711.4,5515,8711.4,5515
CH07,CH07_006,"POLYGON ((3359 1367, 3359 1377.256, 3365.4377 1377.1386, 3365.6411 1370.711, 3365.9856 1367, 3359 1367))",1.055093,,Outer City,3913.4,4129,3913.4,4129
CH07,CH07_007,"POLYGON ((3368.8093 1384.8749, 3359 1383.8329, 3359 1377.256, 3365.4377 1377.1386, 3365.2762 1381.6592, 3368.8093 1384.8749))",0.765456,,Outer City,4777.5,3657,4777.5,3657
CH07,CH07_008,"POLYGON ((3365.4377 1377.1386, 3369.7315 1378.0598, 3368.8093 1384.8749, 3365.2762 1381.6592, 3365.4377 1377.1386))",0.36318,,Outer City,13156.0,4778,13156.0,4778
CH07,CH07_009,"POLYGON ((3368.8093 1384.8749, 3366.5123 1389, 3359 1389, 3359 1383.8329, 3368.8093 1384.8749))",0.636491,,Outer City,5872.8,3738,5872.8,3738
CH07,CH07_010,"POLYGON ((3381 1389, 3366.5123 1389, 3368.8093 1384.8749, 3372.1683 1385.6417, 3376.1808 1387.0041, 3381 1389))",0.512113,,Outer City,6959.4,3564,6959.4,3564
CH07,CH07_011,"POLYGON ((3368.8093 1384.8749, 3369.7315 1378.0598, 3375.196 1381.5022, 3372.1683 1385.6417, 3368.8093 1384.8749))",0.441411,,Outer City,12670.7,5593,12670.7,5593
CH07,CH07_012,"POLYGON ((3375.196 1381.5022, 3381 1389, 3376.1808 1387.0041, 3372.1683 1385.6417, 3375.196 1381.5022))",0.352897,,Outer City,8846.8,3122,8846.8,3122
CH07,CH07_013,"POLYGON ((3381 1377.8475, 3375.6655 1378.1148, 3375.196 1381.5022, 3381 1389, 3381 1377.8475))",0.644277,,Outer City,5868.6,3781,5868.6,3781
CH08,CH08_001,"POLYGON ((3371.1702 1361.0413, 3380.5137 1362.6041, 3376.1471 1367, 3365.9856 1367, 3371.1702 1361.0413))",0.845124,,Outer City,5519.9,4665,5519.9,4665
CH08,CH08_002,"POLYGON ((3361.5976 1333.988, 3393.4249 1323.7232, 3385.536 1345.4162, 3380.5137 1362.6041, 3371.1702 1361.0413, 3361.7982 1359.6244, 3361.6962 1345.0861, 3361.5976 1333.988))",12.124275,,Rural,247.4,2999,247.4,2999
CH08,CH08_003,"POLYGON ((3341.9061 1323.5133, 3345.1042 1312, 3392.9471 1312, 3393.4249 1323.7232, 3361.5976 1333.988, 3361.5301 1323.3039, 3341.9061 1323.5133))",11.53775,,Rural,255.4,2947,255.4,2947
