County,District,Shape_ID,Area,Region,County_Type,Population,District_Ward,Constituency
N07,Northfields Market,N07_004,1.028677,Lowland,C2,5052,Ward 35,Northfields Market
N07,Northfields Market,N07_005,0.385754,Lowland,D1,3095,Ward 35,Northfields Market
N07,Northfields Market,N07_006,0.385754,Lowland,D1,2972,Ward 35,Northfields Market
N07,Northfields Market,N07_007,0.771508,Lowland,A2,5681,Ward 35,Northfields Market
N07,Northfields Market,N07_008,3.771815,Lowland,C1,3452,Ward 37,Northfields Market
N08,Northfields Market,N08_001,0.942954,Lowland,E2,4271,Ward 33,Northfields Market
N08,Northfields Market,N08_002,0.942954,Lowland,A2,8636,Ward 33,Northfields Market
N08,Northfields Market,N08_003,0.942954,Lowland,C1,7295,Ward 33,Northfields Market
N08,Northfields Market,N08_004,1.885907,Lowland,C2,3813,Ward 33,Northfields Market
N08,Northfields Market,N08_005,1.885907,Lowland,C1,4332,Ward 37,Northfields Market
N08,Northfields Market,N08_006,0.471477,Lowland,C1,3467,Ward 34,Northfields Market
N08,Northfields Market,N08_007,0.471477,Lowland,E1,4601,Ward 34,Northfields Market
N09,Northfields Market,N09_001,1.885907,Lowland,E2,2736,Ward 13,Northfields Market
N09,Northfields Market,N09_002,5.657722,Lowland,F1,1430,Ward 13,Northfields Market
N09,Northfields Market,N09_003,3.771815,Lowland,C2,1859,Ward 13,Northfields Market
N09,Northfields Market,N09_004,0.942954,Lowland,F1,2833,Ward 13,Northfields Market
N09,Northfields Market,N09_005,0.942954,Lowland,F1,2247,Ward 13,Northfields Market
N09,Northfields Market,N09_006,1.885907,Lowland,F1,3414,Ward 13,Northfields Market
N10,Northfields Market,N10_001,24.688241,Lowland,F1,2482,Ward 11,Northfields Market
N10,Northfields Market,N10_002,11.315444,Lowland,F1,4746,Ward 11,Northfields Market
N11,Northfields Market,N11_001,4.371876,Lowland,E2,7606,Ward 12,Northfields Market
N11,Northfields Market,N11_002,4.371876,Lowland,B2,5644,Ward 12,Northfields Market
N11,Northfields Market,N11_003,8.743752,Lowland,F1,3014,Ward 12,Northfields Market
N12,Northfields Market,N12_001,0.728646,Lowland,F1,3214,Ward 14,Northfields Market
N12,Northfields Market,N12_002,0.364323,Lowland,F2,1706,Ward 14,Northfields Market
N12,Northfields Market,N12_003,0.728646,Lowland,F2,3631,Ward 14,Northfields Market
N12,Northfields Market,N12_004,0.364323,Lowland,F2,2147,Ward 14,Northfields Market
N12,Northfields Market,N12_005,0.364323,Lowland,D1,2307,Ward 14,Northfields Market
N12,Northfields Market,N12_006,0.728646,Lowland,E2,2578,Ward 14,Northfields Market
N12,Northfields Market,N12_007,1.457292,Lowland,F1,4782,Ward 12,Northfields Market
N12,Northfields Market,N12_008,2.914584,Lowland,E2,4907,Ward 12,Northfields Market
N12,Northfields Market,N12_009,2.914584,Lowland,E2,7826,Ward 15,Northfields Market
N12,Northfields Market,N12_010,0.728646,Lowland,F1,3365,Ward 14,Northfields Market
N12,Northfields Market,N12_011,0.364323,Lowland,F2,2370,Ward 14,Northfields Market
N13,Northfields Market,N13_001,0.364323,Lowland,D2,2274,Ward 16,Northfields Market
N13,Northfields Market,N13_002,0.364323,Lowland,E2,2914,Ward 16,Northfields Market
N13,Northfields Market,N13_003,0.364323,Lowland,F2,2316,Ward 16,Northfields Market
N13,Northfields Market,N13_004,0.728646,Lowland,E2,5386,Ward 15,Northfields Market
N13,Northfields Market,N13_005,0.728646,Lowland,E1,2708,Ward 15,Northfields Market
N13,Northfields Market,N13_006,1.457292,Lowland,D1,4398,Ward 15,Northfields Market
N13,Northfields Market,N13_007,0.728646,Lowland,D1,3720,Ward 15,Northfields Market
N13,Northfields Market,N13_008,0.364323,Lowland,D2,3292,Ward 16,Northfields Market
N13,Northfields Market,N13_009,0.364323,Lowland,D2,4073,Ward 16,Northfields Market
N13,Northfields Market,N13_010,0.364323,Lowland,E2,2118,Ward 16,Northfields Market
N14,Northfields Market,N14_001,0.364323,Lowland,D2,3180,Ward 27,Northfields Market
N14,Northfields Market,N14_002,0.364323,Lowland,E1,2999,Ward 28,Northfields Market
N14,Northfields Market,N14_003,0.091295,Lowland,A2,1397,Ward 28,Northfields Market
N14,Northfields Market,N14_004,0.091295,Lowland,A2,1268,Ward 28,Northfields Market
N14,Northfields Market,N14_005,0.090866,Lowland,E1,1331,Ward 28,Northfields Market
N14,Northfields Market,N14_006,0.090866,Lowland,E1,1206,Ward 28,Northfields Market
N14,Northfields Market,N14_007,0.090866,Lowland,F2,1545,Ward 25,Northfields Market
N14,Northfields Market,N14_008,0.090866,Lowland,E1,1743,Ward 25,Northfields Market
N14,Northfields Market,N14_009,0.091295,Lowland,F2,1911,Ward 25,Northfields Market
N14,Northfields Market,N14_010,0.091295,Lowland,F2,1180,Ward 25,Northfields Market
N14,Northfields Market,N14_011,0.18259,Lowland,F2,2747,Ward 25,Northfields Market
N14,Northfields Market,N14_012,0.364323,Lowland,D2,3845,Ward 27,Northfields Market
N14,Northfields Market,N14_013,0.181733,Lowland,F2,2736,Ward 25,Northfields Market
N14,Northfields Market,N14_014,0.18259,Lowland,E2,2429,Ward 25,Northfields Market
N14,Northfields Market,N14_015,0.181733,Lowland,F1,2276,Ward 25,Northfields Market
N14,Northfields Market,N14_016,0.728646,Lowland,E2,5097,Ward 16,Northfields Market
N14,Northfields Market,N14_017,0.728646,Lowland,E2,5860,Ward 27,Northfields Market
N14,Northfields Market,N14_018,0.728646,Lowland,D2,5672,Ward 27,Northfields Market
N14,Northfields Market,N14_019,0.728646,Lowland,D2,4365,Ward 27,Northfields Market
N14,Northfields Market,N14_020,0.364323,Lowland,F1,2263,Ward 28,Northfields Market
N15,Northfields Market,N15_001,0.364323,Lowland,F2,2571,Ward 24,Northfields Market
N15,Northfields Market,N15_002,0.364323,Lowland,F2,4748,Ward 24,Northfields Market
N15,Northfields Market,N15_003,0.364323,Lowland,E2,4170,Ward 24,Northfields Market
N15,Northfields Market,N15_004,0.364323,Lowland,E2,4248,Ward 24,Northfields Market
N15,Northfields Market,N15_005,0.364323,Lowland,D2,3670,Ward 24,Northfields Market
N15,Northfields Market,N15_006,0.364323,Lowland,F1,3283,Ward 25,Northfields Market
N15,Northfields Market,N15_007,0.091295,Lowland,E1,1235,Ward 25,Northfields Market
N15,Northfields Market,N15_008,0.091295,Lowland,E2,1917,Ward 25,Northfields Market
N15,Northfields Market,N15_009,0.181733,Lowland,D2,2074,Ward 26,Northfields Market
N15,Northfields Market,N15_010,0.364323,Lowland,F1,4567,Ward 26,Northfields Market
N15,Northfields Market,N15_011,0.364323,Lowland,D1,3397,Ward 26,Northfields Market
N15,Northfields Market,N15_012,0.728646,Lowland,D2,7642,Ward 26,Northfields Market
N15,Northfields Market,N15_013,1.457292,Lowland,A2,6166,Ward 26,Northfields Market
N15,Northfields Market,N15_014,0.364323,Lowland,F2,4801,Ward 24,Northfields Market
N16,Northfields Market,N16_001,0.182161,Lowland,E2,2056,Ward 21,Northfields Market
N16,Northfields Market,N16_002,0.18259,Lowland,B1,1465,Ward 22,Northfields Market
N16,Northfields Market,N16_003,0.363466,Lowland,C1,3128,Ward 22,Northfields Market
N16,Northfields Market,N16_004,0.18259,Lowland,E2,1865,Ward 22,Northfields Market
N16,Northfields Market,N16_005,0.18259,Lowland,D2,2641,Ward 22,Northfields Market
N16,Northfields Market,N16_006,0.364323,Lowland,F2,2306,Ward 22,Northfields Market
N16,Northfields Market,N16_007,0.181733,Lowland,F1,1572,Ward 22,Northfields Market
N16,Northfields Market,N16_008,0.364323,Lowland,F2,2408,Ward 22,Northfields Market
N16,Northfields Market,N16_009,0.364323,Lowland,E2,1444,Ward 22,Northfields Market
N16,Northfields Market,N16_010,0.364323,Lowland,F1,2517,Ward 22,Northfields Market
N16,Northfields Market,N16_011,0.364323,Lowland,E2,2504,Ward 22,Northfields Market
N16,Northfields Market,N16_012,0.364323,Lowland,F1,2895,Ward 22,Northfields Market
N16,Northfields Market,N16_013,0.364323,Lowland,F1,1796,Ward 21,Northfields Market
N16,Northfields Market,N16_014,0.364323,Lowland,F1,1629,Ward 21,Northfields Market
N16,Northfields Market,N16_015,0.364323,Lowland,F1,2601,Ward 21,Northfields Market
N16,Northfields Market,N16_016,0.364323,Lowland,D2,2200,Ward 21,Northfields Market
N16,Northfields Market,N16_017,0.364323,Lowland,F2,2835,Ward 21,Northfields Market
N16,Northfields Market,N16_018,0.182161,Lowland,A2,1647,Ward 21,Northfields Market
N16,Northfields Market,N16_019,0.364323,Lowland,F2,3379,Ward 21,Northfields Market
N17,Northfields Market,N17_001,0.364323,Lowland,F2,3715,Ward 20,Northfields Market
N17,Northfields Market,N17_002,0.364323,Lowland,A2,3991,Ward 20,Northfields Market
N17,Northfields Market,N17_003,0.364323,Lowland,F2,4239,Ward 21,Northfields Market
N17,Northfields Market,N17_004,0.364323,Lowland,D2,4446,Ward 20,Northfields Market
N17,Northfields Market,N17_005,0.364323,Lowland,D2,3584,Ward 20,Northfields Market
N17,Northfields Market,N17_006,0.728646,Lowland,D1,5756,Ward 20,Northfields Market
N17,Northfields Market,N17_007,1.457292,Lowland,D1,4626,Ward 19,Northfields Market
N17,Northfields Market,N17_008,0.728646,Lowland,F2,3063,Ward 18,Northfields Market
N17,Northfields Market,N17_009,0.728646,Lowland,F2,4687,Ward 18,Northfields Market
N17,Northfields Market,N17_010,0.364323,Lowland,E1,3081,Ward 20,Northfields Market
N18,Northfields Market,N18_001,0.942954,Lowland,C1,4212,Ward 23,Northfields Market
N18,Northfields Market,N18_002,0.471477,Lowland,C1,2897,Ward 29,Northfields Market
N18,Northfields Market,N18_003,0.471477,Lowland,C1,2957,Ward 23,Northfields Market
N18,Northfields Market,N18_004,0.471477,Lowland,C2,2766,Ward 29,Northfields Market
N18,Northfields Market,N18_005,1.885907,Lowland,C2,4031,Ward 23,Northfields Market
N18,Northfields Market,N18_006,1.885907,Lowland,C2,4204,Ward 23,Northfields Market
N18,Northfields Market,N18_007,3.771815,Lowland,E2,4671,Ward 19,Northfields Market
N18,Northfields Market,N18_008,1.885907,Lowland,E2,4925,Ward 19,Northfields Market
N18,Northfields Market,N18_009,0.942954,Lowland,C1,3879,Ward 19,Northfields Market
N18,Northfields Market,N18_010,0.471477,Lowland,D1,3373,Ward 19,Northfields Market
N18,Northfields Market,N18_011,0.471477,Lowland,C2,2151,Ward 19,Northfields Market
N18,Northfields Market,N18_012,0.471477,Lowland,C1,3666,Ward 23,Northfields Market
N18,Northfields Market,N18_013,0.471477,Lowland,C1,1870,Ward 23,Northfields Market
N18,Northfields Market,N18_014,0.471477,Lowland,C1,3129,Ward 23,Northfields Market
N19,Northfields Market,N19_001,3.267217,Lowland,F1,3927,Ward 17,Northfields Market
N19,Northfields Market,N19_002,1.843046,Lowland,E2,4870,Ward 18,Northfields Market
N19,Northfields Market,N19_003,16.754961,Lowland,F1,2039,Ward 17,Northfields Market
N19,Northfields Market,N19_004,1.424172,Lowland,E2,6599,Ward 17,Northfields Market
N19,Northfields Market,N19_005,0.712086,Lowland,F2,3310,Ward 18,Northfields Market
N19,Northfields Market,N19_006,0.712086,Lowland,D2,4914,Ward 18,Northfields Market
N19,Northfields Market,N19_007,1.424172,Lowland,E2,4399,Ward 18,Northfields Market
N20,Northfields Market,N20_001,35.279247,Lowland,F1,2992,Ward 17,Northfields Market
N20,Northfields Market,N20_002,13.715689,Lowland,D2,5035,Ward 17,Northfields Market
N20,Northfields Market,N20_003,10.668313,Lowland,D2,2356,Ward 17,Northfields Market
N21,Northfields Market,N21_001,3.819733,Lowland,D1,872,Ward 3,Northfields Market
N21,Northfields Market,N21_002,1.936196,Lowland,C2,768,Ward 3,Northfields Market
N21,Northfields Market,N21_003,7.747181,Lowland,F1,340,Ward 3,Northfields Market
N21,Northfields Market,N21_004,2.635389,Lowland,C1,851,Ward 3,Northfields Market
N21,Northfields Market,N21_005,1.127816,Lowland,C2,1130,Ward 3,Northfields Market
N21,Northfields Market,N21_006,0.573941,Lowland,C1,435,Ward 3,Northfields Market
N21,Northfields Market,N21_007,0.658446,Lowland,C2,794,Ward 3,Northfields Market
N21,Northfields Market,N21_008,0.183136,Lowland,B1,500,Ward 3,Northfields Market
N21,Northfields Market,N21_009,0.350705,Lowland,C1,851,Ward 3,Northfields Market
N21,Northfields Market,N21_010,0.175574,Lowland,A1,246,Ward 3,Northfields Market
N21,Northfields Market,N21_011,0.3109,Lowland,C1,549,Ward 3,Northfields Market
N21,Northfields Market,N21_012,0.489113,Lowland,A1,566,Ward 3,Northfields Market
N21,Northfields Market,N21_013,0.144675,Lowland,C2,574,Ward 3,Northfields Market
N21,Northfields Market,N21_014,1.208498,Lowland,C1,841,Ward 3,Northfields Market
N21,Northfields Market,N21_015,0.123765,Lowland,E1,392,Ward 3,Northfields Market
N21,Northfields Market,N21_016,0.137886,Lowland,D1,409,Ward 3,Northfields Market
N21,Northfields Market,N21_017,0.100287,Lowland,C1,332,Ward 5,Northfields Market
N21,Northfields Market,N21_018,0.142048,Lowland,C1,333,Ward 5,Northfields Market
N21,Northfields Market,N21_019,0.360258,Lowland,C2,466,Ward 3,Northfields Market
N21,Northfields Market,N21_020,0.127709,Lowland,C1,265,Ward 3,Northfields Market
N21,Northfields Market,N21_021,0.059158,Lowland,C2,227,Ward 3,Northfields Market
N21,Northfields Market,N21_022,0.075357,Lowland,C2,313,Ward 3,Northfields Market
N21,Northfields Market,N21_023,0.248582,Lowland,C1,412,Ward 3,Northfields Market
N21,Northfields Market,N21_024,8.416367,Lowland,F1,283,Ward 3,Northfields Market
N21,Northfields Market,N21_025,4.383279,Lowland,C2,365,Ward 4,Northfields Market
N21,Northfields Market,N21_026,0.058878,Lowland,F2,271,Ward 4,Northfields Market
N21,Northfields Market,N21_027,2.21537,Lowland,D2,674,Ward 4,Northfields Market
N21,Northfields Market,N21_028,8.824682,Lowland,D2,279,Ward 3,Northfields Market
N21,Northfields Market,N21_029,9.011387,Lowland,D1,208,Ward 4,Northfields Market
N21,Northfields Market,N21_030,67.658583,Lowland,F1,1352,Ward 4,Northfields Market
N21,Northfields Market,N21_031,0.692893,Lowland,C1,477,Ward 3,Northfields Market
N21,Northfields Market,N21_032,10.946578,Lowland,D2,198,Ward 3,Northfields Market
N21,Northfields Market,N21_033,1.110026,Lowland,D2,1080,Ward 3,Northfields Market
N21,Northfields Market,N21_034,7.928864,Lowland,F1,252,Ward 3,Northfields Market
N21,Northfields Market,N21_035,0.904731,Lowland,E2,1108,Ward 3,Northfields Market
N21,Northfields Market,N21_036,8.384838,Lowland,D1,166,Ward 3,Northfields Market
N22,Northfields Market,N22_001,14.356967,Lowland,D2,327,Ward 4,Northfields Market
N22,Northfields Market,N22_002,20.068446,Lowland,F1,387,Ward 4,Northfields Market
N22,Northfields Market,N22_003,12.003751,Lowland,F1,240,Ward 4,Northfields Market
N22,Northfields Market,N22_004,4.322973,Lowland,D2,233,Ward 4,Northfields Market
N22,Northfields Market,N22_005,0.144775,Lowland,F1,370,Ward 4,Northfields Market
N22,Northfields Market,N22_006,0.449013,Lowland,D1,778,Ward 4,Northfields Market
N22,Northfields Market,N22_007,0.724241,Lowland,D1,544,Ward 4,Northfields Market
N22,Northfields Market,N22_008,0.128537,Lowland,D1,426,Ward 4,Northfields Market
N22,Northfields Market,N22_009,0.43374,Lowland,D1,264,Ward 4,Northfields Market
N22,Northfields Market,N22_010,0.439467,Lowland,D1,298,Ward 4,Northfields Market
N22,Northfields Market,N22_011,0.484839,Lowland,D1,432,Ward 4,Northfields Market
N22,Northfields Market,N22_012,0.473939,Lowland,C2,469,Ward 6,Northfields Market
N22,Northfields Market,N22_013,3.671448,Lowland,C1,236,Ward 4,Northfields Market
N22,Northfields Market,N22_014,1.904844,Lowland,C1,399,Ward 4,Northfields Market
N22,Northfields Market,N22_015,3.443926,Lowland,D2,274,Ward 6,Northfields Market
N22,Northfields Market,N22_016,0.338052,Lowland,C1,275,Ward 6,Northfields Market
N22,Northfields Market,N22_017,0.546539,Lowland,D2,331,Ward 1,Northfields Market
N22,Northfields Market,N22_018,0.086527,Lowland,D2,69,Ward 1,Northfields Market
N22,Northfields Market,N22_019,2.716887,Lowland,F1,221,Ward 4,Northfields Market
N22,Northfields Market,N22_020,1.061924,Lowland,F1,347,Ward 6,Northfields Market
N22,Northfields Market,N22_021,1.307536,Lowland,C1,244,Ward 4,Northfields Market
N23,Northfields Market,N23_001,1.802188,Lowland,F1,215,Ward 1,Northfields Market
N23,Northfields Market,N23_002,12.666098,Lowland,D2,129,Ward 1,Northfields Market
N23,Northfields Market,N23_003,5.941228,Lowland,D2,208,Ward 1,Northfields Market
N23,Northfields Market,N23_004,1.491421,Lowland,D2,292,Ward 1,Northfields Market
N23,Northfields Market,N23_005,0.711363,Lowland,D2,79,Ward 1,Northfields Market
N23,Northfields Market,N23_006,3.623142,Lowland,C1,304,Ward 1,Northfields Market
N23,Northfields Market,N23_007,0.84059,Lowland,D1,175,Ward 6,Northfields Market
N23,Northfields Market,N23_008,0.344383,Lowland,D2,30,Ward 1,Northfields Market
N23,Northfields Market,N23_009,0.931536,Lowland,C1,60,Ward 6,Northfields Market
N23,Northfields Market,N23_010,1.437908,Lowland,C1,443,Ward 6,Northfields Market
N23,Northfields Market,N23_011,2.836236,Lowland,F1,226,Ward 1,Northfields Market
N23,Northfields Market,N23_012,0.104012,Lowland,E2,104,Ward 6,Northfields Market
N23,Northfields Market,N23_013,0.310047,Lowland,C1,184,Ward 6,Northfields Market
N23,Northfields Market,N23_014,0.089878,Lowland,C1,111,Ward 6,Northfields Market
N23,Northfields Market,N23_015,0.025402,Lowland,C2,207,Ward 6,Northfields Market
N23,Northfields Market,N23_016,0.347278,Lowland,F1,244,Ward 6,Northfields Market
N23,Northfields Market,N23_017,1.669562,Lowland,F1,312,Ward 1,Northfields Market
N23,Northfields Market,N23_018,0.438297,Lowland,C1,236,Ward 2,Northfields Market
N23,Northfields Market,N23_019,0.248136,Lowland,D2,136,Ward 2,Northfields Market
N23,Northfields Market,N23_020,0.150792,Lowland,F2,168,Ward 2,Northfields Market
N23,Northfields Market,N23_021,1.312208,Lowland,D2,565,Ward 2,Northfields Market
N23,Northfields Market,N23_022,3.056548,Lowland,F1,209,Ward 1,Northfields Market
N23,Northfields Market,N23_023,1.295853,Lowland,C2,283,Ward 2,Northfields Market
N23,Northfields Market,N23_024,0.730116,Lowland,F1,251,Ward 1,Northfields Market
N23,Northfields Market,N23_025,1.867327,Lowland,E2,596,Ward 2,Northfields Market
N23,Northfields Market,N23_026,0.468279,Lowland,D1,237,Ward 1,Northfields Market
N23,Northfields Market,N23_027,2.303212,Lowland,F1,233,Ward 1,Northfields Market
N23,Northfields Market,N23_028,3.021322,Lowland,C1,203,Ward 1,Northfields Market
N23,Northfields Market,N23_029,1.558282,Lowland,F1,333,Ward 1,Northfields Market
N23,Northfields Market,N23_030,3.754453,Lowland,D1,216,Ward 1,Northfields Market
N24,Northfields Market,N24_001,0.350069,Lowland,D1,1879,Ward 6,Northfields Market
N24,Northfields Market,N24_002,0.869661,Lowland,C1,554,Ward 6,Northfields Market
N24,Northfields Market,N24_003,0.400514,Lowland,D1,1279,Ward 6,Northfields Market
N24,Northfields Market,N24_004,0.67714,Lowland,F1,1759,Ward 6,Northfields Market
N24,Northfields Market,N24_005,0.199816,Lowland,C1,752,Ward 6,Northfields Market
N24,Northfields Market,N24_006,0.104339,Lowland,C1,404,Ward 6,Northfields Market
N24,Northfields Market,N24_007,0.63586,Lowland,C2,1550,Ward 6,Northfields Market
N24,Northfields Market,N24_008,0.299976,Lowland,C2,799,Ward 6,Northfields Market
N24,Northfields Market,N24_009,0.736956,Lowland,D2,2118,Ward 6,Northfields Market
N24,Northfields Market,N24_010,0.28188,Lowland,F2,1152,Ward 9,Northfields Market
N24,Northfields Market,N24_011,0.607001,Lowland,C2,1552,Ward 9,Northfields Market
N24,Northfields Market,N24_012,0.248268,Lowland,F2,1126,Ward 9,Northfields Market
N24,Northfields Market,N24_013,0.03936,Lowland,D1,1593,Ward 9,Northfields Market
N24,Northfields Market,N24_014,0.459543,Lowland,D2,2502,Ward 7,Northfields Market
N24,Northfields Market,N24_015,0.302796,Lowland,C2,1434,Ward 8,Northfields Market
N24,Northfields Market,N24_016,0.170461,Lowland,D1,831,Ward 9,Northfields Market
N24,Northfields Market,N24_017,0.069932,Lowland,D1,945,Ward 8,Northfields Market
N24,Northfields Market,N24_018,0.097262,Lowland,A2,967,Ward 8,Northfields Market
N24,Northfields Market,N24_019,0.182296,Lowland,F2,1192,Ward 7,Northfields Market
N24,Northfields Market,N24_020,0.156366,Lowland,C2,983,Ward 7,Northfields Market
N24,Northfields Market,N24_021,0.076022,Lowland,C1,1142,Ward 7,Northfields Market
N24,Northfields Market,N24_022,0.028261,Lowland,D1,744,Ward 7,Northfields Market
N24,Northfields Market,N24_023,0.035765,Lowland,F2,954,Ward 7,Northfields Market
N24,Northfields Market,N24_024,0.440186,Lowland,C1,1715,Ward 7,Northfields Market
N24,Northfields Market,N24_025,0.062307,Lowland,E2,578,Ward 7,Northfields Market
N24,Northfields Market,N24_026,0.052315,Lowland,D2,772,Ward 7,Northfields Market
N24,Northfields Market,N24_027,0.061428,Lowland,E2,932,Ward 7,Northfields Market
N24,Northfields Market,N24_028,0.374319,Lowland,D2,1543,Ward 7,Northfields Market
N24,Northfields Market,N24_029,0.183145,Lowland,C1,1841,Ward 7,Northfields Market
N24,Northfields Market,N24_030,0.504963,Lowland,D1,944,Ward 2,Northfields Market
N24,Northfields Market,N24_031,0.263842,Lowland,C1,527,Ward 2,Northfields Market
N24,Northfields Market,N24_032,0.276475,Lowland,D2,1169,Ward 2,Northfields Market
N24,Northfields Market,N24_033,0.195953,Lowland,F1,566,Ward 2,Northfields Market
N24,Northfields Market,N24_034,0.638616,Lowland,D1,1896,Ward 2,Northfields Market
N24,Northfields Market,N24_035,0.416452,Lowland,C1,1751,Ward 2,Northfields Market
N24,Northfields Market,N24_036,0.388768,Lowland,E1,974,Ward 2,Northfields Market
N24,Northfields Market,N24_037,0.443523,Lowland,C1,2143,Ward 2,Northfields Market
N24,Northfields Market,N24_038,0.392753,Lowland,D2,1040,Ward 2,Northfields Market
N24,Northfields Market,N24_039,0.461626,Lowland,F1,717,Ward 2,Northfields Market
N24,Northfields Market,N24_040,0.23267,Lowland,A1,1609,Ward 2,Northfields Market
N24,Northfields Market,N24_041,0.465956,Lowland,C1,704,Ward 2,Northfields Market
N24,Northfields Market,N24_042,1.115901,Lowland,F2,1550,Ward 7,Northfields Market
N24,Northfields Market,N24_043,0.579133,Lowland,E1,1677,Ward 1,Northfields Market
N24,Northfields Market,N24_044,0.556736,Lowland,E1,1164,Ward 1,Northfields Market
N24,Northfields Market,N24_045,0.297555,Lowland,F1,163,Ward 1,Northfields Market
N24,Northfields Market,N24_046,0.47243,Lowland,F2,1310,Ward 6,Northfields Market
N24,Northfields Market,N24_047,0.609355,Lowland,F1,865,Ward 6,Northfields Market
N24,Northfields Market,N24_048,0.676866,Lowland,E2,870,Ward 6,Northfields Market
N24,Northfields Market,N24_049,0.88228,Lowland,F1,2067,Ward 6,Northfields Market
N24,Northfields Market,N24_050,0.783976,Lowland,F1,2351,Ward 6,Northfields Market
N25,Northfields Market,N25_001,0.604697,Lowland,E2,2646,Ward 10,Northfields Market
N25,Northfields Market,N25_002,0.07694,Lowland,F2,750,Ward 4,Northfields Market
N25,Northfields Market,N25_003,1.394362,Lowland,D1,1210,Ward 4,Northfields Market
N25,Northfields Market,N25_004,0.525728,Lowland,F1,1704,Ward 4,Northfields Market
N25,Northfields Market,N25_005,0.31025,Lowland,D2,1747,Ward 10,Northfields Market
N25,Northfields Market,N25_006,1.645838,Lowland,E2,1511,Ward 4,Northfields Market
N25,Northfields Market,N25_007,1.418613,Lowland,C2,1394,Ward 4,Northfields Market
N25,Northfields Market,N25_008,0.143127,Lowland,C1,1456,Ward 3,Northfields Market
N25,Northfields Market,N25_009,1.306238,Lowland,E2,1221,Ward 4,Northfields Market
N25,Northfields Market,N25_010,0.125173,Lowland,C2,1138,Ward 3,Northfields Market
N25,Northfields Market,N25_011,0.119778,Lowland,C1,1279,Ward 3,Northfields Market
N25,Northfields Market,N25_012,0.616128,Lowland,D1,2940,Ward 10,Northfields Market
N25,Northfields Market,N25_013,0.278019,Lowland,F2,1888,Ward 10,Northfields Market
N25,Northfields Market,N25_014,0.087896,Lowland,D1,867,Ward 10,Northfields Market
N25,Northfields Market,N25_015,0.166064,Lowland,D1,1420,Ward 10,Northfields Market
N25,Northfields Market,N25_016,0.389904,Lowland,E2,1356,Ward 10,Northfields Market
N25,Northfields Market,N25_017,0.015909,Lowland,D1,348,Ward 8,Northfields Market
N25,Northfields Market,N25_018,0.256155,Lowland,D2,1709,Ward 10,Northfields Market
N25,Northfields Market,N25_019,0.101357,Lowland,D1,1082,Ward 9,Northfields Market
N25,Northfields Market,N25_020,0.243112,Lowland,D1,1224,Ward 9,Northfields Market
N25,Northfields Market,N25_021,0.576022,Lowland,D1,2214,Ward 9,Northfields Market
N25,Northfields Market,N25_022,0.381716,Lowland,E2,1371,Ward 9,Northfields Market
N25,Northfields Market,N25_023,0.624137,Lowland,E1,2613,Ward 9,Northfields Market
N25,Northfields Market,N25_024,0.225244,Lowland,D2,1410,Ward 9,Northfields Market
N25,Northfields Market,N25_025,0.597146,Lowland,D1,1819,Ward 9,Northfields Market
N25,Northfields Market,N25_026,0.708125,Lowland,C2,1762,Ward 6,Northfields Market
N25,Northfields Market,N25_027,0.063577,Lowland,D2,458,Ward 6,Northfields Market
N25,Northfields Market,N25_028,0.739834,Lowland,D1,723,Ward 9,Northfields Market
N25,Northfields Market,N25_029,1.698447,Lowland,D1,1388,Ward 9,Northfields Market
N25,Northfields Market,N25_030,0.590811,Lowland,E2,1608,Ward 9,Northfields Market
N25,Northfields Market,N25_031,0.893809,Lowland,D1,664,Ward 4,Northfields Market
N25,Northfields Market,N25_032,0.684326,Lowland,D1,458,Ward 4,Northfields Market
N25,Northfields Market,N25_033,0.449232,Lowland,A2,1835,Ward 4,Northfields Market
N25,Northfields Market,N25_034,0.550806,Lowland,E2,2937,Ward 4,Northfields Market
N25,Northfields Market,N25_035,0.170715,Lowland,D1,1304,Ward 4,Northfields Market
N25,Northfields Market,N25_036,0.079839,Lowland,C2,898,Ward 4,Northfields Market
N26,Northfields Market,N26_001,0.075458,Lowland,F2,1058,Ward 8,Northfields Market
N26,Northfields Market,N26_002,0.211154,Lowland,E2,837,Ward 8,Northfields Market
N26,Northfields Market,N26_003,0.023003,Lowland,D1,364,Ward 8,Northfields Market
N26,Northfields Market,N26_004,0.177825,Lowland,E1,1647,Ward 8,Northfields Market
N26,Northfields Market,N26_005,0.033595,Lowland,D2,303,Ward 8,Northfields Market
N26,Northfields Market,N26_006,0.209688,Lowland,E2,2011,Ward 8,Northfields Market
N26,Northfields Market,N26_007,0.112537,Lowland,D1,1404,Ward 8,Northfields Market
N26,Northfields Market,N26_008,0.076302,Lowland,F1,1147,Ward 8,Northfields Market
N26,Northfields Market,N26_009,0.177199,Lowland,D1,1484,Ward 8,Northfields Market
N26,Northfields Market,N26_010,0.08244,Lowland,F1,1107,Ward 8,Northfields Market
N26,Northfields Market,N26_011,0.408286,Lowland,D2,1175,Ward 10,Northfields Market
N26,Northfields Market,N26_012,0.122296,Lowland,F2,1634,Ward 10,Northfields Market
N26,Northfields Market,N26_013,0.06247,Lowland,D2,739,Ward 10,Northfields Market
N26,Northfields Market,N26_014,0.259499,Lowland,D2,1546,Ward 10,Northfields Market
N26,Northfields Market,N26_015,0.06968,Lowland,F2,850,Ward 8,Northfields Market
N26,Northfields Market,N26_016,0.169432,Lowland,F2,1828,Ward 10,Northfields Market
